#,sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,desercion
1835,4270,0,1,0,2,1,0,1,-1,-1,2308,0,0,0,0,False
1836,4270,0,1,0,2,1,0,1,-1,-1,2308,0,0,0,0,False
1837,3845,0,1,0,13,1,0,1,-1,-1,2014,0,0,0,0,False
1838,4047,0,1,0,13,1,0,1,-1,-1,2104,0,0,0,0,False
1839,4060,1,1,0,13,1,0,1,-1,-1,2074,0,0,0,0,False
1840,4048,0,1,0,13,1,0,1,-1,-1,2320,0,0,1,0,False
1841,3919,0,1,0,13,1,0,1,-1,-1,2084,0,0,0,2,False
1842,4065,0,1,0,13,1,0,1,1,-1,2037,0,0,0,0,False
1843,4428,0,1,0,13,1,0,1,-1,-1,2105,0,0,0,0,False
1844,4194,0,1,0,13,1,0,1,-1,-1,2087,0,0,1,0,False
1845,4046,0,1,0,13,1,0,1,-1,-1,2080,0,0,1,0,False
1846,4052,0,1,0,13,1,0,1,-1,-1,2110,0,0,0,0,False
1847,4066,0,1,0,13,1,0,1,-1,-1,2070,0,0,0,-1,False
1848,4360,0,1,0,13,1,0,1,-1,-1,2270,0,0,0,2,False
1849,4062,0,1,0,13,1,0,1,-1,-1,2322,0,0,0,0,False
1850,3959,0,1,0,13,1,0,1,-1,-1,2209,0,0,1,0,False
1851,4069,0,1,0,13,1,0,1,-1,-1,2030,0,0,1,0,False
1852,4342,1,1,0,13,1,0,1,-1,-1,2083,0,0,0,0,False
1853,4054,0,1,0,13,1,0,1,-1,-1,2029,0,0,0,0,False
1854,4045,1,1,0,13,1,0,1,-1,-1,2108,0,0,0,0,False
1855,4373,1,1,0,1,1,0,1,-1,-1,2132,0,0,0,0,False
1856,4041,0,1,0,13,1,0,1,-1,-1,2088,0,0,0,0,False
1857,4058,0,1,0,13,1,0,1,-1,-1,2220,0,0,1,0,False
1858,4044,1,1,0,13,1,0,1,-1,-1,2055,0,0,0,-1,True
1859,4064,0,1,0,13,1,0,1,0,-1,2102,0,0,1,0,False
1860,4014,0,1,0,1,1,0,1,-1,-1,2094,0,0,0,0,False
1861,4061,0,1,0,13,1,0,1,-1,-1,2317,0,0,0,0,False
1862,4039,0,1,0,13,1,0,1,-1,-1,2075,0,0,0,2,True
1863,3998,0,1,0,1,1,0,1,-1,-1,2140,0,0,0,0,False
1864,4050,1,1,0,13,1,0,1,-1,-1,2026,0,0,1,-1,False
1865,4275,1,1,0,2,1,0,1,-1,-1,2311,0,0,1,1,True
1866,4275,1,1,0,2,1,0,1,-1,-1,2311,0,0,1,1,True
1867,2031,0,1,0,6,0,0,1,-1,-1,2341,0,0,1,0,False
1868,2029,1,1,0,6,0,0,1,-1,-1,2338,0,0,0,0,False
1869,4174,0,1,0,13,1,0,1,-1,-1,2187,0,0,1,2,False
1870,4433,0,1,0,13,1,0,1,-1,-1,2106,0,0,1,0,False
1871,4053,0,1,0,13,1,0,1,-1,-1,2067,0,0,2,0,False
1872,4038,0,1,0,13,1,0,1,-1,-1,2217,0,1,2,0,False
1873,4043,0,1,0,13,1,0,2,-1,-1,2318,0,0,1,0,False
1874,4049,0,1,0,13,1,0,1,-1,-1,2109,0,0,1,0,False
1875,2965,0,1,0,5,0,0,1,0,-1,2258,1,0,0,0,False
1876,2965,0,1,0,5,0,0,1,0,-1,2258,1,0,0,0,False
1877,4051,0,1,0,13,1,0,1,0,-1,2099,0,0,0,0,False
1878,3142,1,1,0,3,0,0,1,0,-1,2214,0,0,0,0,False
1879,3887,1,1,0,3,1,0,1,1,-1,2069,0,1,0,0,False
1880,3876,0,1,0,3,1,0,1,-1,-1,2171,0,0,0,0,False
1881,4189,0,1,0,6,1,0,1,-1,-1,2298,0,0,0,0,False
1882,4067,0,1,0,13,1,0,1,-1,-1,2107,0,0,0,1,False
1883,3846,1,1,0,6,1,0,1,-1,-1,2038,0,0,0,0,False
1884,4171,0,1,0,3,1,0,1,-1,-1,2192,0,0,0,0,False
1885,3895,1,1,0,3,1,0,1,-1,-1,2032,0,0,0,0,False
1886,3486,0,1,0,13,0,0,1,-1,-1,2342,0,0,0,0,False
1887,4180,0,1,0,6,1,0,1,-1,-1,2060,0,0,1,0,False
1888,4072,1,1,0,8,1,0,1,-1,-1,2233,0,0,0,0,False
1889,3989,0,1,0,8,1,0,1,-1,-1,2328,0,0,0,0,False
1890,4406,0,1,0,8,1,0,1,0,-1,2237,0,0,0,0,False
1891,3986,0,1,0,8,1,0,1,-1,-1,2198,0,0,2,-1,False
1892,4176,1,1,0,6,1,0,1,0,-1,2059,0,0,1,0,False
1893,3328,1,1,1,3,0,0,1,0,-1,2339,0,0,0,0,False
1894,4361,0,1,0,13,1,0,1,-1,-1,2314,0,0,0,0,False
1895,4057,0,1,0,13,1,0,1,-1,-1,2193,0,0,0,0,False
1896,4063,0,1,0,13,1,0,1,-1,-1,2111,0,0,1,0,False
1897,4177,0,1,0,5,1,0,1,-1,-1,2057,0,0,0,0,False
1898,4187,0,0,0,6,1,0,1,-1,-1,2058,0,0,0,-1,False
1899,3335,0,1,0,3,0,0,1,-1,-1,2344,0,0,1,0,False
1900,4158,0,1,0,3,1,0,1,-1,-1,2168,0,0,1,1,False
1901,3446,1,1,0,3,1,0,1,-1,-1,2228,0,0,0,0,False
1902,4169,1,1,0,3,1,0,1,-1,-1,2290,0,0,0,0,False
1903,3910,1,1,0,3,1,0,1,-1,-1,2142,0,0,0,0,False
1904,3883,0,1,0,3,1,0,1,-1,-1,2036,0,0,1,0,False
1905,4147,0,1,0,3,1,0,1,-1,-1,2230,0,0,0,0,False
1906,2009,0,1,0,6,0,0,1,0,-1,2347,0,0,0,1,False
1907,3481,1,1,0,5,0,0,1,-1,-1,2336,0,0,0,0,False
1908,3481,1,1,0,5,0,0,1,-1,-1,2336,0,0,0,0,False
1909,3023,1,1,0,5,0,0,1,0,-1,2120,0,0,0,0,False
1910,3023,1,1,0,5,0,0,1,0,-1,2120,0,0,0,0,False
1911,3030,1,1,0,5,0,0,1,0,-1,2065,1,0,1,0,False
1912,2009,0,1,0,6,0,0,1,0,-1,2347,0,0,0,1,False
1913,2907,1,1,0,1,0,1,1,0,-1,2324,0,0,0,0,False
1914,2703,1,1,0,1,0,0,1,-1,-1,2323,0,0,2,0,False
1915,3103,0,1,0,14,0,0,1,-1,-1,2235,0,0,0,0,False
1916,4437,0,1,0,2,1,0,1,0,-1,2312,0,0,0,0,False
1917,4684,0,1,0,14,1,0,1,-1,-1,2781,0,0,1,0,False
1918,4659,0,1,0,14,1,1,1,-1,-1,2744,0,1,2,0,False
1919,5104,1,1,0,14,1,0,1,-1,-1,2827,0,0,0,1,False
1920,5104,1,1,0,14,1,0,1,-1,-1,2827,0,0,0,1,False
1921,4706,1,1,0,14,1,0,1,-1,-1,2776,0,0,0,-1,False
1922,4714,0,0,0,14,1,0,1,-1,-1,2739,0,0,2,-1,False
1923,4684,0,1,0,14,1,0,1,-1,-1,2781,0,0,1,0,False
1924,4655,0,1,0,14,1,1,1,-1,-1,2743,0,0,0,-1,False
1925,4678,0,1,0,14,1,0,1,-1,-1,2802,0,0,1,1,False
1926,4705,0,1,0,14,1,0,1,-1,-1,2775,1,0,1,0,False
1927,4705,0,1,0,14,1,0,1,-1,-1,2775,1,0,1,0,False
1928,4717,0,1,0,14,1,0,1,-1,-1,2737,0,0,0,0,False
1929,4687,0,1,0,14,1,0,1,-1,-1,2747,0,0,0,0,False
1930,4721,1,1,0,14,1,0,1,-1,-1,2807,0,0,0,0,False
1931,4676,1,1,0,14,1,0,1,-1,-1,2764,0,0,0,0,False
1932,3964,0,1,0,1,1,0,1,-1,-1,2013,0,0,0,0,False
1933,4704,1,1,0,14,1,0,1,-1,-1,2691,0,0,0,-1,False
1934,3842,1,1,0,1,1,0,1,-1,-1,2006,0,0,2,0,False
1935,2934,0,1,0,5,0,0,1,-1,-1,2301,0,0,1,0,False
1936,4849,1,1,0,1,1,0,1,-1,-1,2719,0,0,2,2,False
1937,3995,1,1,0,1,1,0,1,-1,-1,2015,0,0,0,0,False
1938,3881,0,1,0,1,1,0,1,-1,-1,2195,0,0,0,0,False
1939,3881,0,1,0,1,1,0,1,-1,-1,2195,0,0,0,0,False
1940,4840,1,1,0,1,1,0,1,-1,-1,2704,1,0,0,0,False
1941,4435,1,1,0,1,1,0,1,-1,-1,2169,0,0,0,0,False
1942,5071,1,1,0,5,1,0,1,-1,-1,2615,0,0,0,0,False
1943,4841,1,1,0,1,1,0,1,-1,-1,2746,0,0,0,2,False
1944,4002,1,1,0,1,1,0,1,-1,-1,2004,0,0,0,0,False
1945,5085,0,1,0,5,1,0,1,-1,-1,2474,0,0,0,0,False
1946,5086,0,1,0,5,1,0,1,-1,-1,2475,0,0,0,0,False
1947,4801,1,1,0,1,1,0,1,-1,-1,2712,0,0,0,-1,False
1948,4824,0,1,0,1,1,0,1,-1,-1,2727,0,0,1,-1,False
1949,4824,0,1,0,1,1,0,1,-1,-1,2727,0,0,1,-1,False
1950,4826,1,1,0,1,1,0,1,-1,-1,2722,0,0,1,0,False
1951,3966,0,1,0,1,1,0,1,-1,-1,2165,0,0,0,0,False
1952,3966,0,1,0,1,1,0,1,-1,-1,2165,0,0,0,0,False
1953,5046,1,1,0,1,1,0,1,-1,-1,2765,0,0,0,1,False
1954,5119,1,1,0,1,1,0,1,-1,-1,2731,0,0,0,-1,False
1955,5051,1,1,0,5,1,0,1,-1,-1,2457,0,0,0,0,False
1956,4828,0,1,0,1,1,0,1,-1,-1,2745,0,0,0,0,False
1957,4028,1,1,0,1,1,0,1,0,-1,2150,0,0,2,0,False
1958,4028,1,1,0,1,1,0,1,0,-1,2150,0,0,2,0,False
1959,4032,0,1,0,1,1,0,1,0,-1,2152,0,0,1,2,False
1960,4032,0,1,0,1,1,0,1,0,-1,2152,0,0,1,2,False
1961,4802,0,1,0,1,1,0,1,-1,-1,2715,0,0,0,0,False
1962,4011,0,1,0,1,1,1,1,-1,-1,2149,0,0,0,0,False
1963,4011,0,1,0,1,1,1,1,-1,-1,2149,0,0,0,0,False
1964,3980,1,1,0,1,1,0,1,-1,-1,2161,0,0,1,0,False
1965,4441,1,1,0,1,1,0,1,-1,-1,2016,0,0,1,0,False
1966,5121,0,1,0,5,1,0,1,-1,-1,2761,0,0,0,0,False
1967,4020,0,1,0,1,1,0,1,0,-1,2131,0,0,1,0,False
1968,4020,0,1,0,1,1,0,1,0,-1,2131,0,0,1,0,False
1969,3996,1,1,0,1,1,0,1,-1,-1,2167,0,0,1,0,False
1970,3996,1,1,0,1,1,0,1,-1,-1,2167,0,0,1,0,False
1971,3994,1,1,-1,1,1,0,1,-1,-1,2139,0,0,0,2,False
1972,3994,1,1,-1,1,1,0,1,-1,-1,2139,0,0,0,2,False
1973,4850,1,1,0,1,1,0,1,-1,-1,2730,0,0,0,0,False
1974,3971,1,1,0,1,1,0,1,0,-1,2147,0,0,0,0,False
1975,3971,1,1,0,1,1,0,1,0,-1,2147,0,0,0,0,False
1976,4831,1,1,0,1,1,0,1,-1,-1,2760,0,0,0,0,False
1977,4830,0,0,0,1,1,0,1,-1,-1,2740,0,0,0,0,False
1978,4811,0,1,0,1,1,0,1,-1,-1,2718,0,0,0,0,False
1979,4825,1,1,0,1,1,0,1,-1,-1,2682,0,0,2,0,False
1980,4821,1,1,0,1,1,0,1,-1,-1,2683,0,0,0,2,False
1981,4817,0,1,0,1,1,0,1,-1,-1,2721,0,0,1,0,True
1982,4806,1,1,0,1,1,0,1,-1,-1,2736,0,0,0,0,False
1983,4806,1,1,0,1,1,0,1,-1,-1,2736,0,0,0,0,False
1984,4832,0,0,0,1,1,0,1,-1,-1,2778,0,0,0,1,False
1985,4829,1,1,0,1,1,0,1,-1,-1,2780,0,0,1,0,False
1986,2890,0,1,0,5,0,0,1,0,-1,2296,0,0,0,0,False
1987,4839,1,1,0,1,1,0,1,-1,-1,2729,0,0,0,0,False
1988,4818,1,1,0,1,1,0,1,-1,-1,2742,0,0,0,0,False
1989,4822,1,1,0,1,1,0,1,-1,-1,2728,0,0,0,0,False
1990,4815,1,1,0,1,1,0,1,-1,-1,2755,0,0,2,0,False
1991,4844,0,1,0,1,1,0,1,-1,-1,2697,0,0,1,0,False
1992,2914,0,1,0,1,0,0,1,0,-1,2325,0,0,0,0,False
1993,4744,0,1,0,1,1,0,1,-1,-1,2701,0,0,1,0,False
1994,4798,1,1,0,1,1,0,1,-1,-1,2720,0,0,1,0,False
1995,4177,0,1,0,5,1,0,1,-1,-1,2057,0,0,0,0,False
1996,4808,1,1,0,1,1,0,1,-1,-1,2716,0,0,0,0,False
1997,4926,1,1,0,6,1,0,1,-1,-1,2628,0,0,0,0,False
1998,4927,1,1,0,6,1,0,1,-1,-1,2627,0,0,2,0,False
1999,4928,1,1,0,6,1,0,2,-1,-1,2635,0,0,1,0,False
2000,4915,0,1,0,6,1,1,1,-1,-1,2918,0,0,0,2,False
2001,4933,0,1,0,6,1,0,1,-1,-1,2623,0,0,2,0,False
2002,4923,1,1,0,6,1,0,1,-1,-1,2621,0,0,1,-1,False
2003,4842,1,1,0,1,1,0,1,-1,-1,2703,0,0,0,0,False
2004,4182,0,1,0,6,1,0,1,-1,-1,2245,0,0,0,0,False
2005,4932,1,1,0,6,1,0,1,-1,-1,2622,0,0,0,0,False
2006,4916,1,1,0,6,1,0,1,-1,-1,2641,0,0,0,0,False
2007,4457,0,1,0,1,1,0,1,-1,-1,2135,0,0,1,-1,False
2008,4457,0,1,0,1,1,0,1,-1,-1,2135,0,0,1,-1,False
2009,4937,0,1,0,6,1,0,1,-1,-1,2618,0,0,0,0,False
2010,4027,0,1,0,1,1,0,1,-1,-1,2097,0,0,0,0,False
2011,3974,1,1,0,1,1,0,1,-1,-1,2130,0,0,1,0,False
2012,3974,1,1,0,1,1,0,1,-1,-1,2130,0,0,1,0,False
2013,4024,0,1,0,1,1,0,1,-1,-1,2100,0,0,1,0,False
2014,3976,0,1,0,1,1,0,1,-1,-1,2098,0,0,0,0,False
2015,2978,1,1,0,1,0,0,1,0,-1,2234,0,0,0,0,False
2016,4934,0,1,0,6,1,0,1,-1,-1,2614,0,0,0,0,False
2017,4813,0,1,0,1,1,0,1,-1,-1,2756,1,0,1,-1,False
2018,4846,1,1,0,1,1,0,1,-1,-1,2706,0,0,0,2,False
2019,4921,1,1,0,6,1,0,1,-1,-1,2617,0,0,0,0,False
2020,4686,0,1,0,14,1,0,1,-1,-1,2787,0,0,0,0,False
2021,4930,1,1,0,6,1,0,1,-1,-1,2640,0,0,0,0,False
2022,4823,1,1,0,1,1,0,1,-1,-1,2751,0,0,1,0,False
2023,4246,1,1,0,2,1,1,1,-1,-1,2068,0,0,0,0,False
2024,5057,1,1,0,5,1,0,1,-1,-1,2502,0,0,0,0,False
2025,5064,1,1,0,5,1,0,1,-1,-1,2497,0,0,0,1,False
2026,3997,1,1,0,1,1,0,1,-1,-1,2160,0,0,0,0,False
2027,3997,1,1,0,1,1,0,1,-1,-1,2160,0,0,0,0,False
2028,2374,0,1,0,14,0,0,1,-1,-1,2306,0,0,0,-1,False
2029,4187,0,0,0,6,1,0,1,-1,-1,2058,0,0,0,-1,False
2030,4320,0,1,0,14,1,0,1,-1,-1,2085,0,0,0,0,False
2031,5090,0,1,0,5,1,0,1,-1,-1,2505,0,0,0,0,False
2032,3030,1,1,0,5,0,0,1,0,-1,2065,1,0,1,0,False
2033,2920,1,1,0,1,0,0,1,0,-1,2326,0,0,0,0,False
2034,3558,0,1,0,1,0,0,1,-1,-1,2190,0,1,2,0,False
2035,4320,0,1,0,14,1,0,1,-1,-1,2085,0,0,0,0,False
2036,5066,1,1,0,5,1,0,1,-1,-1,2458,0,0,0,0,False
2037,3558,0,1,0,1,0,0,1,-1,-1,2190,0,1,2,0,False
2038,5049,0,1,0,5,1,0,1,-1,-1,2454,0,0,0,0,False
2039,3172,1,1,0,14,0,0,1,0,-1,2123,1,0,0,1,False
2040,3017,0,1,0,14,0,0,1,-1,-1,2249,0,0,0,0,False
2041,3023,1,1,0,5,0,0,1,0,-1,2120,0,0,0,0,False
2042,2965,0,1,0,5,0,0,1,0,-1,2258,1,0,0,0,False
2043,3481,1,1,0,5,0,0,1,-1,-1,2336,0,0,0,0,False
2044,3481,1,1,0,5,0,0,1,-1,-1,2336,0,0,0,0,False
2045,4455,0,1,0,14,0,0,1,-1,-1,2278,0,1,2,-1,False
2046,2874,0,1,0,5,0,0,1,0,-1,2302,0,0,0,0,False
2047,5061,1,1,0,5,1,0,1,-1,-1,2456,0,0,2,0,False
2048,5072,1,1,0,5,1,0,1,-1,-1,2503,0,0,0,0,False
2049,5044,0,1,0,5,1,0,1,-1,-1,2499,0,0,0,0,False
2050,4810,0,1,0,1,1,0,1,-1,-1,2700,0,1,0,0,False
2051,4834,0,1,0,1,1,0,1,-1,-1,2696,0,0,0,1,False
2052,4793,1,1,0,1,1,0,1,-1,-1,2717,0,0,1,0,False
2053,4794,0,1,0,1,1,0,1,-1,-1,2725,0,0,1,-1,False
2054,4827,1,1,0,1,1,0,1,-1,-1,2710,0,0,1,0,False
2055,4798,1,1,0,1,1,0,1,-1,-1,2720,0,0,1,0,False
2056,4745,0,1,0,1,1,0,1,-1,-1,2699,0,0,1,0,False
2057,4792,1,1,0,1,1,0,1,-1,-1,2702,0,0,1,-1,False
2058,4821,1,1,0,1,1,0,1,-1,-1,2683,0,0,0,2,False
2059,5084,0,1,0,5,1,0,1,-1,-1,2610,0,0,0,0,False
2060,5080,1,1,0,5,1,0,1,-1,-1,2455,0,0,0,0,False
2061,5068,1,1,0,5,1,0,1,-1,-1,2459,0,0,0,0,False
